domain,left,right,left_total,right_total,left_share,right_share
boston.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
bostonglobe.com,5.0,2.0,334894,260132,1.4930097284513906e-5,7.6884043485615e-6
bostonherald.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
boulderweekly.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
BoycottOprah.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
boylinks.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
brain-magazine.fr,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
brainpickings.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
breachrepairers.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
breadcrumbsmag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
breaking911.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
breakingnewspolitics.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
breakingnewss.ml,0.0,45.0,334894,260132,0.0,1.7298909784263373e-4
breitbart.com,15.0,2003.0,334894,260132,4.479029185354172e-5,0.007699936955084342
breitbart.com.le6b.clonezone.link,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
brennancenter.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
brev.is,12.0,0.0,334894,260132,3.5832233482833374e-5,0.0
broadly.vice.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
brookings.edu,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
brutalist.press,0.0,15.0,334894,260132,0.0,5.7663032614211245e-5
bsun.md,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
buff.ly,512.0,234.0,334894,260132,0.0015288419619342239,8.995433087816955e-4
bulletbluesca.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
bullshit.ist,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
burrardstreetjournal.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
burtonmail.co.uk,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
bushtheatre.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
business2community.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
businessinsider.com,40.0,8.0,334894,260132,1.1944077827611125e-4,3.0753617394246e-5
bustle.com,5.0,2.0,334894,260132,1.4930097284513906e-5,7.6884043485615e-6
buyingbias.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
buzzbear.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
buzzfeed.com,31.0,4.0,334894,260132,9.256660316398621e-5,1.5376808697123e-5
bv.ms,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
byronkennard.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
bythebloodofthelamb.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
c-span.org,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
C.Page,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ca.news.yahoo.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cafepress.com,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
cagle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
calendar.resistancecalendar.org,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
CallRawsiWilliams.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cameroon-concord.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
campaigns.organizefor.org,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
canadafreepress.com,1.0,9.0,334894,260132,2.986019456902781e-6,3.459781956852675e-5
capitalclothing.net,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
capitolhillseattle.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
CaptainNegative.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
carbonated.tv,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cards.twitter.com,70.0,1.0,334894,260132,2.0902136198319468e-4,3.84420217428075e-6
care2.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
carolinacoastonline.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
carriemaeweems.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
carrymydog.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
casetext.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
casey.senate.gov,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
catherineldf.dreamwidth.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
catholic.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cathyfox.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cbc.ca,28.0,12.0,334894,260132,8.360854479327788e-5,4.6130426091368996e-5
cbiz.us,0.0,10.0,334894,260132,0.0,3.84420217428075e-5
cbs12.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cbs46.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cbsloc.al,3.0,30.0,334894,260132,8.958058370708343e-6,1.1532606522842249e-4
cbsn.ws,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
cbsnews.cbs.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cbsnews.com,230.0,17.0,334894,260132,6.867844750876397e-4,6.535143696277275e-5
cbssports.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cc.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cctv.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
cdnpoli.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
celebrityxo.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cellphonetapped.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
centerforsecuritypolicy.org,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
centralillinoisproud.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
chamberlinformn.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
chamomileteaparty.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
chanceraps.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
change.org,33.0,18.0,334894,260132,9.853864207779178e-5,6.91956391370535e-5
Change.org,1.0,4.0,334894,260132,2.986019456902781e-6,1.5376808697123e-5
channel4.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
charismamag.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
charlotteobserver.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
chattanoogan.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
CHEETOHJESUS.NET,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
chem.info,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Chess.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
chicago.suntimes.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
chicagomonitor.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
chicagoreader.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
chicagotribune.com,16.0,2.0,334894,260132,4.7776311310444496e-5,7.6884043485615e-6
chicksontheright.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
chieftain.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
childabuserecovery.com,0.0,11.0,334894,260132,0.0,4.228622391708825e-5
chocolatevent.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
christianitytoday.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
christianpost.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
christmasforest.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
chron.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
chuffed.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
churchmilitant.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
cincinnati.com,0.0,8.0,334894,260132,0.0,3.0753617394246e-5
cinderellabroom.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
cinemacruiser.blogspot.rs,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
circlebranchpork.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
circusbazaar.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
cis.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
citizenactionwi.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
citizeninvestigators.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
citizensforethics.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
citizenslant.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
city-journal.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cityam.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
citypages.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
civilianwarcollege.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
civitas.org.uk,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
civitasonline.net,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
cjr.org,76.0,0.0,334894,260132,2.2693747872461136e-4,0.0
clarionproject.org,1.0,3.0,334894,260132,2.986019456902781e-6,1.1532606522842249e-5
clashdaily.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
cleveland.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
clevelandpolicemonitor.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
clickbank.wegethotleads.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
climatecentral.org,3.0,1.0,334894,260132,8.958058370708343e-6,3.84420217428075e-6
clioweb.canalblog.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
closeguantanamo.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
club17.com,8.0,0.0,334894,260132,2.3888155655222248e-5,0.0
clubseventeen.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Clubseventeen.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cnb.cx,5.0,12.0,334894,260132,1.4930097284513906e-5,4.6130426091368996e-5
cnbc.com,15.0,60.0,334894,260132,4.479029185354172e-5,2.3065213045684498e-4
cnet.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
cnn.com,537.0,29.0,334894,260132,0.0016034924483567935,1.1148186305414174e-4
CNN.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cnn.it,515.0,17.0,334894,260132,0.0015378000203049324,6.535143696277275e-5
cnnmon.ie,3.0,5.0,334894,260132,8.958058370708343e-6,1.922101087140375e-5
CNNPolitics.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
cnsnews.com,1.0,7.0,334894,260132,2.986019456902781e-6,2.690941521996525e-5
cntraveler.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
coast.noaa.gov,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
coldheartedtruthlegacy.blogspot.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
collective-evolution.com,0.0,6.0,334894,260132,0.0,2.3065213045684498e-5
coloradoan.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
coloradoindependent.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
colorlines.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
comedyfeed.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
comfree.myshopify.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
comicwisdom.com,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
commdiginews.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
commentarymagazine.com,2.0,1.0,334894,260132,5.972038913805562e-6,3.84420217428075e-6
commercialappeal.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
commondreams.org,31.0,1.0,334894,260132,9.256660316398621e-5,3.84420217428075e-6
commonwealthfund.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
commun.it,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
computerworld.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
concealncarry.stfi.re,18.0,0.0,334894,260132,5.374835022425006e-5,0.0
concisepolitics.com,0.0,7.0,334894,260132,0.0,2.690941521996525e-5
congress.gov,11.0,1.0,334894,260132,3.2846214025930595e-5,3.84420217428075e-6
consequencemagazine.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
conservatism.GOP,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
conservativedailynews.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
conservativedailypost.com,2.0,6.0,334894,260132,5.972038913805562e-6,2.3065213045684498e-5
conservativefans.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
conservativefighters.com,0.0,12.0,334894,260132,0.0,4.6130426091368996e-5
conservativeintel.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
conservativeoutfitters.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
conservativepost.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
conservativeread.com,0.0,68.0,334894,260132,0.0,2.61405747851091e-4
conservativereview.com,3.0,35.0,334894,260132,8.958058370708343e-6,1.3454707609982625e-4
conservatives4palin.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
conservativetribune.com,3.0,17.0,334894,260132,8.958058370708343e-6,6.535143696277275e-5
conservativezone.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
conspiracydailyupdate.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
conspiracyoutpost.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
consumeraffairs.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
consumerist.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
conta.cc,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
contactingcongress.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
contre-info.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
conventionofstates.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
corbettreport.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
corpwatch.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
corrupt.af,20.0,0.0,334894,260132,5.9720389138055625e-5,0.0
cosmicconvergence.org,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
cosmopolitan.co.uk,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cosmopolitan.com,12.0,1.0,334894,260132,3.5832233482833374e-5,3.84420217428075e-6
cosselfarms.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cottonbureau.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
countable.us,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
counter-currents.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
countercurrentnews.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
counterpropa.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
counterpunch.org,33.0,5.0,334894,260132,9.853864207779178e-5,1.922101087140375e-5
counton2.com,1.0,2.0,334894,260132,2.986019456902781e-6,7.6884043485615e-6
countzpr.com,11.0,0.0,334894,260132,3.2846214025930595e-5,0.0
cp24.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
cpj.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
cqrcengage.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
CrabDiving.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
cracked.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
credo.cm,12.0,0.0,334894,260132,3.5832233482833374e-5,0.0
creepingsharia.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
crfrm.us,7.0,0.0,334894,260132,2.090213619831947e-5,0.0
crimesofempire.com,0.0,4.0,334894,260132,0.0,1.5376808697123e-5
cronkitenews.azpbs.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
crooksandliars.com,28.0,2.0,334894,260132,8.360854479327788e-5,7.6884043485615e-6
crosscut.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
crowdrise.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
crwd.fr,87.0,362.0,334894,260132,2.5978369275054197e-4,0.0013916011870896315
csmonitor.com,1.0,2.0,334894,260132,2.986019456902781e-6,7.6884043485615e-6
ctmirror.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ctrlq.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
ctv.news,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
ctvnews.ca,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
cubainsidetheworld.wordpress.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
cubasikastrono-5.blogspot.ca,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
culanth.org,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
culturesocietyblog.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
cunylawreview.org,5.0,0.0,334894,260132,1.4930097284513906e-5,0.0
curiouscat.me,5.0,2.0,334894,260132,1.4930097284513906e-5,7.6884043485615e-6
cursede.blog,0.0,10.0,334894,260132,0.0,3.84420217428075e-5
cut2thetruth.wordpress.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
cyberguerrilla.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
d.shpg.org,27.0,0.0,334894,260132,8.06225253363751e-5,0.0
d97yz4wvpgciz.cloudfront.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
daily-hiphop.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dailyaction.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
dailycaller.com,7.0,293.0,334894,260132,2.090213619831947e-5,0.0011263512370642598
dailycampus.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dailydemocrat.com,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
dailydosepolitics.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
dailydot.com,0.0,30.0,334894,260132,0.0,1.1532606522842249e-4
dailyhaiku.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
dailyhaymaker.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dailyheadlines.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dailyheathen.net,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
dailyherald.com,15.0,0.0,334894,260132,4.479029185354172e-5,0.0
dailyinfo.co,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dailyjobcuts.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dailyjobfix.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
DAILYKENN.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
dailykos.com,195.0,25.0,334894,260132,5.822737940960423e-4,9.610505435701874e-5
dailylocal.com,3.0,1.0,334894,260132,8.958058370708343e-6,3.84420217428075e-6
dailym.ai,102.0,249.0,334894,260132,3.045739846040837e-4,9.572063413959067e-4
dailymail.co.uk,28.0,207.0,334894,260132,8.360854479327788e-5,7.957498500761152e-4
dailymotion.com,3.0,0.0,334894,260132,8.958058370708343e-6,0.0
dailynews.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dailynewsbin.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
dailypole.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dailyprincetonian.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dailysignal.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dailystar.co.uk,1.0,16.0,334894,260132,2.986019456902781e-6,6.1507234788492e-5
dailystormer.com,0.0,54.0,334894,260132,0.0,2.075869174111605e-4
dailywesterner.com,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
dailywire.com,2.0,180.0,334894,260132,5.972038913805562e-6,6.919563913705349e-4
dailywire.com:80,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dallasnews.com,7.0,1.0,334894,260132,2.090213619831947e-5,3.84420217428075e-6
dangerandplay.com,0.0,22.0,334894,260132,0.0,8.45724478341765e-5
dangerousminds.net,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
dannysnewsandopinion.blogspot.com,0.0,5.0,334894,260132,0.0,1.922101087140375e-5
darkmoon.me,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
darkofthemoonarts.etsy.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
data4justice.org,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
datehookup.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
datpiff.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
davidduke.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
davidicke.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
davidrossspielman.com,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
davidwolfe.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dayontheday.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dazeddigital.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dcclothesline.com,0.0,62.0,334894,260132,0.0,2.3834053480540647e-4
dcdave.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dcpizzagate.wordpress.com,0.0,21.0,334894,260132,0.0,8.072824565989575e-5
dcreport.org,21.0,4.0,334894,260132,6.270640859495841e-5,1.5376808697123e-5
DCreport.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
DCReport.org,153.0,0.0,334894,260132,4.568609769061255e-4,0.0
deadline.com,4.0,2.0,334894,260132,1.1944077827611124e-5,7.6884043485615e-6
deadspin.com,1.0,5.0,334894,260132,2.986019456902781e-6,1.922101087140375e-5
deadstate.org,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
deagel.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dearkitty1.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
dearmandoeshampstead.wordpress.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dearpresidenttrump.org,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
dearreaderblog.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
deathandtaxesmag.com,26.0,0.0,334894,260132,7.76365058794723e-5,0.0
deception.tk,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
deerapples.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
defenseone.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
defiancemonitor.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
degeneratenews.com,2.0,0.0,334894,260132,5.972038913805562e-6,0.0
delivery.acm.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
delonline.us,4.0,0.0,334894,260132,1.1944077827611124e-5,0.0
demminkdoofpot.nl,0.0,2.0,334894,260132,0.0,7.6884043485615e-6
democracynow.org,25.0,0.0,334894,260132,7.465048642256953e-5,0.0
democratandchronicle.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
democratmo.wordpress.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
democrats.senate.gov,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
demu.gr,9.0,0.0,334894,260132,2.687417511212503e-5,0.0
denisebronsdon.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dennismichaellynch.com,9.0,19.0,334894,260132,2.687417511212503e-5,7.303984131133424e-5
densho.org,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
denverpost.com,0.0,52.0,334894,260132,0.0,1.99898513062599e-4
deplorablemedia.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
deplorablenewsdaily.us,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
desmogblog.com,46.0,8.0,334894,260132,1.3735689501752794e-4,3.0753617394246e-5
detne.ws,1.0,1.0,334894,260132,2.986019456902781e-6,3.84420217428075e-6
dhm.de,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dhs.gov,0.0,19.0,334894,260132,0.0,7.303984131133424e-5
dianeravitch.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
did.You,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
die-saftpresse.at,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dietagespresse.com,0.0,3.0,334894,260132,0.0,1.1532606522842249e-5
digital.vpr.net,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
digwithin.net,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
dimon.navalny.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
Dimon.navalny.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
directaccessworldwidemag.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
disc.yourwebapps.com,1.0,0.0,334894,260132,2.986019456902781e-6,0.0
discerningthemystery2000plus.blogspot.com,0.0,1.0,334894,260132,0.0,3.84420217428075e-6
